id_escola,nome,id_municipio,chave_nome_inep
43009280,5229 IEI CONSTRUINDO O AMANHA VILA JARDIM,4314902,5229 IEI CONSTRUINDO O AMANHA VILA JARDIM
43089259,EEI MEU MUNDO CRIANCA,4314902,EEI MEU MUNDO CRIANCA
43185096,5082 IEI MEDIANEIRA,4314902,5082 IEI MEDIANEIRA
43189717,ESCOLA DE EDUCACAO INFANTIL MUNDO FELIZ,4314902,DE EDUCACAO INFANTIL MUNDO FELIZ
43190219,5071 EEI CRIANCA FELIZ,4314902,5071 EEI CRIANCA FELIZ
43190685,5012 EEI JESUS O BOM PASTOR,4314902,5012 EEI JESUS O BOM PASTOR
43191320,INSTITUICAO DE EDUCACAO INFANTIL TOK DO SABER,4314902,INSTITUICAO DE EDUCACAO INFANTIL TOK DO SABER
43214800,ESCOLA DE EDUCACAO INFANTIL PRIMEIRA FASE DO SABER,4314902,DE EDUCACAO INFANTIL PRIMEIRA FASE DO SABER
43004857,EEI CATIVAR,4314902,EEI CATIVAR
43004873,INST EDUC INF ABCB SAO FRANCISCO,4314902,INST EDUC INF ABCB SAO FRANCISCO
43008755,EEI CANTINHO DOS BAIXINHOS,4314902,EEI CANTINHO DOS BAIXINHOS
43008763,IEI CANTINHO FELIZ,4314902,IEI CANTINHO FELIZ
43142672,5242 IEI MARIA DE NAZARE III - IEIMAN,4314902,5242 IEI MARIA DE NAZARE III IEIMAN
43185266,5019 IEI VOVO CAZEMIRO,4314902,5019 IEI VOVO CAZEMIRO
43187455,EEI BISPO ISAAC RODRIGUES ACO -CACIM,4314902,EEI BISPO ISAAC RODRIGUES ACO CACIM
43188141,5009 IEI SANTA CATARINA,4314902,5009 IEI SANTA CATARINA
43188540,5087 IEI NUCLEO SAO FRANCISCO,4314902,5087 IEI NUCLEO SAO FRANCISCO
43189067,5043 IEI LUPICINIO RODRIGUES,4314902,5043 IEI LUPICINIO RODRIGUES
43207782,ESC EDUC INF FANTASTICO MUNDO DA CRIANCA,4314902,ESC EDUC INF FANTASTICO MUNDO DA CRIANCA
43211216,5146 EEI CHACRINHA,4314902,5146 EEI CHACRINHA
43361412,ESC EDUC INF ABELHINHA SAPECA,4314902,ESC EDUC INF ABELHINHA SAPECA
43367429,5216 EEI CONSTRUINDO O AMANHA,4314902,5216 EEI CONSTRUINDO O AMANHA
43004750,EEI LAPIS DE COR,4314902,EEI LAPIS DE COR
43006795,EEI CARROSSEL,4314902,EEI CARROSSEL
43211453,5140 EEI JESUS MENINO,4314902,5140 EEI JESUS MENINO
43254624,5169 IEI SONHO MEU,4314902,5169 IEI SONHO MEU
43379052,ESC EDUC INF TURMA DA ALEGRIA,4314902,ESC EDUC INF TURMA DA ALEGRIA
43009034,EEI PROJETO CRIANCA SOGIPA,4314902,EEI PROJETO CRIANCA SOGIPA
43188419,CENTRO INFANTIL CONSTRUINDO,4314902,CENTRO INFANTIL CONSTRUINDO
43188559,5018 IEI ESPERANCA CORDEIRO,4314902,5018 IEI ESPERANCA CORDEIRO
43206301,ESC EDUC INF UNIVERSO MAGICO,4314902,ESC EDUC INF UNIVERSO MAGICO
43210490,ESCOLA DE EDUCACAO INFANTIL AMIGO,4314902,DE EDUCACAO INFANTIL AMIGO
43239412,ESC EDUC INF ADAPTAR,4314902,ESC EDUC INF ADAPTAR
43240402,5160 EEI ANJINHOS DE CRISTAL,4314902,5160 EEI ANJINHOS DE CRISTAL
43002021,INST EDUC INF BILINGUE UP KIDS SCHOOL,4314902,INST EDUC INF BILINGUE UP KIDS SCHOOL
43004830,5209 IEI ACOMPAR V - LUISA CASAGRANDE LEWANDOWSKI,4314902,5209 IEI ACOMPAR V LUISA CASAGRANDE LEWANDOWSKI
43006752,EEI GERACAO CRIANCA,4314902,EEI GERACAO CRIANCA
43009026,EEI ALECRIM,4314902,EEI ALECRIM
43105262,ESCOLA DE EDUCACAO INFANTIL CRIANCA ARTEIRA,4314902,DE EDUCACAO INFANTIL CRIANCA ARTEIRA
43163106,ESCOLA DE EDUCACAO INFANTIL CENTRO EDUCACIONAL BALAO AZUL,4314902,DE EDUCACAO INFANTIL CENTRO EDUCACIONAL BALAO AZUL
43187390,YK-ESPACO INFANTIL LTDA,4314902,YK ESPACO INFANTIL LTDA
43187544,ESCOLA DE EDUCACAO INFANTIL CARACOL LTDA,4314902,DE EDUCACAO INFANTIL CARACOL LTDA
43187773,ESCOLA DE EDUCACAO INFANTIL CASTELINHO DO SABER,4314902,DE EDUCACAO INFANTIL CASTELINHO DO SABER
43187854,5057 EEI CAMPO DA TUCA,4314902,5057 EEI CAMPO DA TUCA
43190014,5040 IEI SAGRADA FAMILIA,4314902,5040 IEI SAGRADA FAMILIA
43190456,5002 IEI JOAO PAULO II,4314902,5002 IEI JOAO PAULO II
43190707,5046 IEI NSA SRA DE FATIMA NOVO MUNDO,4314902,5046 IEI NSA SRA DE FATIMA NOVO MUNDO
43208932,ESCOLA INFANTIL AQUARELA,4314902,INFANTIL AQUARELA
43296149,TOP 10 - SOL E ANGEL ESC INF LTDA,4314902,TOP 10 SOL E ANGEL ESC INF LTDA
43148689,ESCOLA DE EDUCACAO INFANTIL STUDIO SCHOOL,4314902,DE EDUCACAO INFANTIL STUDIO SCHOOL
43185070,5038 IEI NOSSA SENHORA DE FATIMA -BOM JESUS,4314902,5038 IEI NOSSA SENHORA DE FATIMA BOM JESUS
43185312,5053 IEI BALAO MAGICO,4314902,5053 IEI BALAO MAGICO
43190723,5115 IEI SANTA ANITA,4314902,5115 IEI SANTA ANITA
43209050,EEI DOCE CARAMELO,4314902,EEI DOCE CARAMELO
43210465,ESC EDUC INF PEQUENINOS,4314902,ESC EDUC INF PEQUENINOS
43240208,5149 EEI EGIDIO PICCOLI,4314902,5149 EEI EGIDIO PICCOLI
43004822,5205 IEI OSICOM IV - NOSSA SENHORA DA SALETE,4314902,5205 IEI OSICOM IV NOSSA SENHORA DA SALETE
43185002,ESCOLA DE EDUCACAO INFANTIL TURMINHA DO BARULHO SC LTDA,4314902,DE EDUCACAO INFANTIL TURMINHA DO BARULHO SC LTDA
43185207,5055 IEI VOVO IDA,4314902,5055 IEI VOVO IDA
43188290,EEI GIRAFINHA TRAVESSA,4314902,EEI GIRAFINHA TRAVESSA
43190766,ESCOLA DE EDUCACAO INFANTIL BICHINHO DA GOIABA,4314902,DE EDUCACAO INFANTIL BICHINHO DA GOIABA
43191878,5119 EEI CRIANCA CIDADA,4314902,5119 EEI CRIANCA CIDADA
43201555,E E I SAO FRANCISCO - ZONA SUL,4314902,E E I SAO FRANCISCO ZONA SUL
43203221,ESCOLA DE EDUCACAO INFANTIL CACHINHOS DOURADOS LTDA,4314902,DE EDUCACAO INFANTIL CACHINHOS DOURADOS LTDA
43211364,EEI EDUCARE,4314902,EEI EDUCARE
43004342,5211 EEI JARDIM DO FUTURO,4314902,5211 EEI JARDIM DO FUTURO
43009328,EEI CATIVAR - PARTENON,4314902,EEI CATIVAR PARTENON
43045049,EEI TEMPO DA CRIANCA,4314902,EEI TEMPO DA CRIANCA
43046096,EEI BRINCAR E ARTE,4314902,EEI BRINCAR E ARTE
43185320,5027 IEI GIRASSOL,4314902,5027 IEI GIRASSOL
43190588,5010 IEI ACOMPAR NUCLEO II - SANTO AGOSTINHO,4314902,5010 IEI ACOMPAR NUCLEO II SANTO AGOSTINHO
43190847,ESCOLA DE EDUCACAO INFANTIL ESPACO BRINCAR,4314902,DE EDUCACAO INFANTIL ESPACO BRINCAR
43191258,CRECHE WERNER SCHWUCHOW,4314902,CRECHE WERNER SCHWUCHOW
43208967,EEI DO SESC - SESQUINHO NAVEGANTES,4314902,EEI DO SESC SESQUINHO NAVEGANTES
43209025,EEI ESPACO CRIATIVO,4314902,EEI ESPACO CRIATIVO
43211178,EEI ALGODAO DOCE,4314902,EEI ALGODAO DOCE
43254209,5166 EEI ABRASCE PARTENON,4314902,5166 EEI ABRASCE PARTENON
43004687,EEI SONHO DE CRIANCA,4314902,EEI SONHO DE CRIANCA
43148590,ESCOLA DE EDUCACAO INFANTIL CASTELINHO,4314902,DE EDUCACAO INFANTIL CASTELINHO
43185355,5037 IEI AELCA,4314902,5037 IEI AELCA
43188729,ESCOLA DE EDUCACAO INFANTIL VOVO MARGARIDA LTDA,4314902,DE EDUCACAO INFANTIL VOVO MARGARIDA LTDA
43002218,EEI PAIS E FILHOS,4314902,EEI PAIS E FILHOS
43004733,EEI ANJINHOS TRAVESSOS,4314902,EEI ANJINHOS TRAVESSOS
43184979,5049 IEI BRINCANDO DE CIRANDA,4314902,5049 IEI BRINCANDO DE CIRANDA
43187609,5044 EEI CASA DO PEQUENINO,4314902,5044 EEI CASA DO PEQUENINO
43188028,ESCOLA DE EDUCACAO INFANTIL RECANTO DO PIA LTDA,4314902,DE EDUCACAO INFANTIL RECANTO DO PIA LTDA
43188036,5088 IEI VINDE A MIM AS CRIANCINHAS,4314902,5088 IEI VINDE A MIM AS CRIANCINHAS
43190286,CLUBINHO DA CRIANCA - BERENICE AMORIM DE AMORIM -ME,4314902,CLUBINHO DA CRIANCA BERENICE AMORIM DE AMORIM ME
43207774,EEI ARCO IRIS DO SABER,4314902,EEI ARCO IRIS DO SABER
43240801,ESC EDUC INF QUERUBIM,4314902,ESC EDUC INF QUERUBIM
43259014,5167 EEI PADRE VALLE NOSSO SONHO II,4314902,5167 EEI PADRE VALLE NOSSO SONHO II
43001998,EEI PEQUENOS BRILHANTES,4314902,EEI PEQUENOS BRILHANTES
43004814,EEI ARTE E CIA,4314902,EEI ARTE E CIA
43006833,5221 EEI ANA MALTZ KNIJNIK,4314902,5221 EEI ANA MALTZ KNIJNIK
43009352,EEI ARCO IRIS II,4314902,EEI ARCO IRIS II
43185290,5182 EEI CRECHE NAVEGANTES,4314902,5182 EEI CRECHE NAVEGANTES
43185304,5003 EEI ESTRELINHA DO CEU,4314902,5003 EEI ESTRELINHA DO CEU
43187986,CRECHE VOVO OLMIRA LTDA ME,4314902,CRECHE VOVO OLMIRA LTDA ME
43188443,CENTRO INFANTIL TURMA DO GIZ DE CERA,4314902,CENTRO INFANTIL TURMA DO GIZ DE CERA
43190502,5081 EEI BRIZOLINHA,4314902,5081 EEI BRIZOLINHA
43190596,ESCOLA DE EDUCACAO INFANTIL AQUI EU FICO,4314902,DE EDUCACAO INFANTIL AQUI EU FICO
43208169,ESCOLA INFANTIL TEMPO DE CRESCER,4314902,INFANTIL TEMPO DE CRESCER
43239641,ESC EDUC INF TROCANDO IDEIAS,4314902,ESC EDUC INF TROCANDO IDEIAS
43240615,5147 EEI PADRE PEDRO LEONARDI II,4314902,5147 EEI PADRE PEDRO LEONARDI II
43285007,5192 EEI RENASCER DA ESPERANCA,4314902,5192 EEI RENASCER DA ESPERANCA
43295290,5219 IEI PINGO DE MEL,4314902,5219 IEI PINGO DE MEL
43367330,5193 EEI TREVO DE OURO,4314902,5193 EEI TREVO DE OURO
43006744,EEI AMIGUINHOS DO CRISTAL,4314902,EEI AMIGUINHOS DO CRISTAL
43089348,EEI PANAMERICANA,4314902,EEI PANAMERICANA
43108148,BERCARIO CRECHE E RECREACAO CISNE BRANCO LTDA,4314902,BERCARIO CRECHE E RECREACAO CISNE BRANCO LTDA
43185649,5058 EEI TOPO GIGIO,4314902,5058 EEI TOPO GIGIO
43188125,5109 EEI ANANDA MARGA RESTINGA NOVA 1,4314902,5109 EEI ANANDA MARGA RESTINGA NOVA 1
43188303,ESCOLA INFANTIL FAZENDO E ACONTECENDO,4314902,INFANTIL FAZENDO E ACONTECENDO
43189059,5006 EEI TRENZINHO DA ALEGRIA,4314902,5006 EEI TRENZINHO DA ALEGRIA
43201008,EEI TEICHMANN E RITTER LTDA,4314902,EEI TEICHMANN E RITTER LTDA
43206336,EEI LALILU LETRASIN LTDA EPP,4314902,EEI LALILU LETRASIN LTDA EPP
43001912,VILLA KIDS,4314902,VILLA KIDS
43002188,EEI SOBRADINHO ALEGRE,4314902,EEI SOBRADINHO ALEGRE
43185436,5061 IEI VO BELINHA,4314902,5061 IEI VO BELINHA
43187846,5157 EEI MARISTA RENASCER,4314902,5157 EEI MARISTA RENASCER
43188222,5132 EEI ANANDA MARGA RESTINGA NOVA 2,4314902,5132 EEI ANANDA MARGA RESTINGA NOVA 2
43188990,EEI ARTE E MANHA,4314902,EEI ARTE E MANHA
43189725,ESCOLA SEMEANDO CARINHO,4314902,SEMEANDO CARINHO
43191460,INSTITUICAO DE EDUCACAO INFANTIL ABELHINHA,4314902,INSTITUICAO DE EDUCACAO INFANTIL ABELHINHA
43209726,ESC EDUC INF BELA INFANCIA,4314902,ESC EDUC INF BELA INFANCIA
43299148,5184 EEI JARDIM IPIRANGA,4314902,5184 EEI JARDIM IPIRANGA
43362478,EEI BRINCANDO COM AS LETRAS,4314902,EEI BRINCANDO COM AS LETRAS
43364292,ESC EDUC INF DESCOBRINDO O SABER,4314902,ESC EDUC INF DESCOBRINDO O SABER
43001971,IEI CRECHE DO CORACAO,4314902,IEI CRECHE DO CORACAO
43004350,5210 IEI EREMI,4314902,5210 IEI EREMI
43108865,5048 IEI HELOISA BECKER,4314902,5048 IEI HELOISA BECKER
43109047,EEI TAGARELA,4314902,EEI TAGARELA
43187510,EEI FAVINHO DE MEL,4314902,EEI FAVINHO DE MEL
43187820,5016 IEI OSICOM I,4314902,5016 IEI OSICOM I
43188575,CRECHE BANZE - BEATRIZ REGINA BIFFI,4314902,CRECHE BANZE BEATRIZ REGINA BIFFI
43188710,EEI ESTACAO DA FELICIDADE,4314902,EEI ESTACAO DA FELICIDADE
43190375,5118 IEI NOSSA SENHORA DE BELEM,4314902,5118 IEI NOSSA SENHORA DE BELEM
43190529,5106 EEI NOVA SANTA RITA,4314902,5106 EEI NOVA SANTA RITA
43201202,CENTRO INFANTIL RECANTO MIMOSO LTDA,4314902,CENTRO INFANTIL RECANTO MIMOSO LTDA
43201377,5099 EEI AMIGO SPINELLI,4314902,5099 EEI AMIGO SPINELLI
43209718,ESC EDUC INF REDENCAO,4314902,ESC EDUC INF REDENCAO
43283004,5155 IEI RENOVAR DA ESPERANCA,4314902,5155 IEI RENOVAR DA ESPERANCA
43001882,EEI KANGURU FELIZ,4314902,EEI KANGURU FELIZ
43108938,ESCOLA INFANTIL MELADINHO,4314902,INFANTIL MELADINHO
43184987,EEI CENTRO SOCIAL DA CRIANCA,4314902,EEI CENTRO SOCIAL DA CRIANCA
43185533,5108 EEI PADRE PEDRO LEONARDI I,4314902,5108 EEI PADRE PEDRO LEONARDI I
43185592,5059 EEI ACOMUR,4314902,5059 EEI ACOMUR
43185606,5056 EEI PAINEIRAS,4314902,5056 EEI PAINEIRAS
43190677,5113 EEI ANJINHO DA GUARDA,4314902,5113 EEI ANJINHO DA GUARDA
43191720,ABELHINHAS DA COLMEIA,4314902,ABELHINHAS DA COLMEIA
43209661,ESC EDUC INF FILHOS DO SABER,4314902,ESC EDUC INF FILHOS DO SABER
43260004,5164 EEI ARCO IRIS II,4314902,5164 EEI ARCO IRIS II
43300189,ESC EDUC INF VIDA NOVA,4314902,ESC EDUC INF VIDA NOVA
43004610,5207 IEI PE DE MOLEQUE,4314902,5207 IEI PE DE MOLEQUE
43008674,EEI SITIO PARAISO,4314902,EEI SITIO PARAISO
43142451,EEI MUNDO ENCANTADO,4314902,EEI MUNDO ENCANTADO
43187137,5066 EEI MEU NENE,4314902,5066 EEI MEU NENE
43187382,5064 EEI RECREIO DA DIVISA,4314902,5064 EEI RECREIO DA DIVISA
43187781,5065 IEI ARCO IRIS ENCANTADO,4314902,5065 IEI ARCO IRIS ENCANTADO
43187919,ESCOLA DE EDUCACAO INFANTIL MEUS BAIXINHOS,4314902,DE EDUCACAO INFANTIL MEUS BAIXINHOS
43188150,5111 EEI ANANDA MARGA BARRO VERMELHO,4314902,5111 EEI ANANDA MARGA BARRO VERMELHO
43190510,CRECHE E RECREACAO LAGO DO CISNE LTDA,4314902,CRECHE E RECREACAO LAGO DO CISNE LTDA
43190839,REINO DA FANTASIA CENTRO DE CRIATIVIDADE E RECREAC,4314902,REINO DA FANTASIA CENTRO DE CRIATIVIDADE E RECREAC
43191576,INSTITUICAO DE EDUCACAO INFANTIL BRILHO DE SOL,4314902,INSTITUICAO DE EDUCACAO INFANTIL BRILHO DE SOL
43207723,5163 EEI PLANETA INFANTIL,4314902,5163 EEI PLANETA INFANTIL
43295150,EEI MUNDO DOS ANJOS,4314902,EEI MUNDO DOS ANJOS
43046509,EEI AQUARELA,4314902,EEI AQUARELA
43185118,5086 EEI ARAPEI,4314902,5086 EEI ARAPEI
43185274,5035 EEI NOSSA SENHORA APARECIDA VILA PINTO,4314902,5035 EEI NOSSA SENHORA APARECIDA VILA PINTO
43185584,5107 EEI ARCO IRIS I,4314902,5107 EEI ARCO IRIS I
43188087,CREARE CULTURA RECREACAO ARTES E EDUCACAO,4314902,CREARE CULTURA RECREACAO ARTES E EDUCACAO
43190421,BERCARIO CRECHE E RECREACAO NENECA,4314902,BERCARIO CRECHE E RECREACAO NENECA
43201288,5130 IEI TECNOBABY,4314902,5130 IEI TECNOBABY
43206492,ESC EDUC INF NOVA GERACAO,4314902,ESC EDUC INF NOVA GERACAO
43207839,ESTACAO CRIANCA,4314902,ESTACAO CRIANCA
43209262,BIZUCA ESCOLA DE EDUCACAO INFANTIL,4314902,BIZUCA DE EDUCACAO INFANTIL
43209742,COLORINDO O AMANHA,4314902,COLORINDO O AMANHA
43210457,5199 EEI MUNDO DA IMAGINACAO,4314902,5199 EEI MUNDO DA IMAGINACAO
43218601,ESC INF EDUCAR E CIA,4314902,ESC INF EDUCAR E CIA
43241204,5202 EEI GIRASSOL LAMI,4314902,5202 EEI GIRASSOL LAMI
43367372,5197 EEI TIO ZE,4314902,5197 EEI TIO ZE
43009107,IEI CANTO DAS CRIANCAS,4314902,IEI CANTO DAS CRIANCAS
43046258,EEI TARTARUGUINHA VERDE IV,4314902,EEI TARTARUGUINHA VERDE IV
43108580,5191 IEI CASA DA CRIANCA N SRA AUXILIADORA,4314902,5191 IEI CASA DA CRIANCA N SRA AUXILIADORA
43190308,5060 IEI MURIALDO,4314902,5060 IEI MURIALDO
43191363,ESCOLA DE EDUCACAO INFANTIL BEBE FOFINHO,4314902,DE EDUCACAO INFANTIL BEBE FOFINHO
43209220,ESC EDUC INF SEMENTINHA DE VIDA,4314902,ESC EDUC INF SEMENTINHA DE VIDA
43211330,5145 IEI PRINCESA ISABEL,4314902,5145 IEI PRINCESA ISABEL
43211666,5168 EEI TIA BETH,4314902,5168 EEI TIA BETH
43004296,EEI CRIARTE,4314902,EEI CRIARTE
43009310,EEI TARTARUGUINHA VERDE III,4314902,EEI TARTARUGUINHA VERDE III
43092136,EEI TARTARUGUINHA V,4314902,EEI TARTARUGUINHA V
43108296,ESCOLA DE EDUCACAO INFANTIL GENTE MIUDA,4314902,DE EDUCACAO INFANTIL GENTE MIUDA
43187536,CENTRO INFANTIL SER CRIANCA LTDA,4314902,CENTRO INFANTIL SER CRIANCA LTDA
43187803,5091 IEI MADRE BRIGIDA POSTORINO,4314902,5091 IEI MADRE BRIGIDA POSTORINO
43190430,5112 EEI SANTA CATARINA DA RESTINGA,4314902,5112 EEI SANTA CATARINA DA RESTINGA
43190545,5117 EEI NOSSA SENHORA APARECIDA LOT MARIANTE,4314902,5117 EEI NOSSA SENHORA APARECIDA LOT MARIANTE
43191100,INSTITUICAO DE EDUCACAO INFANTIL GATINHO TRAVESSO,4314902,INSTITUICAO DE EDUCACAO INFANTIL GATINHO TRAVESSO
43191940,ESCOLA DE EDUCACAO INFANTIL DA MONICA,4314902,DE EDUCACAO INFANTIL DA MONICA
43207693,ESCOLA DE EDUCACAO INFANTIL RECREARTY,4314902,DE EDUCACAO INFANTIL RECREARTY
43298168,ESC EDUC INF RECANTO DO SABER,4314902,ESC EDUC INF RECANTO DO SABER
43362451,ESCOLA DE EDUCACAO INFANTIL PROJETO CRESCER,4314902,DE EDUCACAO INFANTIL PROJETO CRESCER
43089194,5240 EEI JARDIM FLORESTA LAMI,4314902,5240 EEI JARDIM FLORESTA LAMI
43185045,5041 EEI MENSAGEIROS DA LUZ,4314902,5041 EEI MENSAGEIROS DA LUZ
43185444,5089 EEI VO MARIA,4314902,5089 EEI VO MARIA
43188311,5114 EEI CAPELA NAVEGANTES,4314902,5114 EEI CAPELA NAVEGANTES
43191894,5133 EEI AMOVIR,4314902,5133 EEI AMOVIR
43204660,5124 EEI ANTONIO GIANELLI - LOT CAVALHADA,4314902,5124 EEI ANTONIO GIANELLI LOT CAVALHADA
43206352,ESCOLA DE EDUCACAO INFANTIL RECRIAR,4314902,DE EDUCACAO INFANTIL RECRIAR
43209823,ESCOLA EDUCACAO INFANTIL ESPACO FELIZ LTDA-ME,4314902,EDUCACAO INFANTIL ESPACO FELIZ LTDA ME
43254608,ESC EDUC INF DESCOBRINDO A VIDA,4314902,ESC EDUC INF DESCOBRINDO A VIDA
43296181,5175 IEI OSICOM II,4314902,5175 IEI OSICOM II
43004415,EEI CANTINHO DO SABER,4314902,EEI CANTINHO DO SABER
43364250,ESC EDUC INF PIRLIMPIMPIM,4314902,ESC EDUC INF PIRLIMPIMPIM
43184960,5029 EEI CANTINHO DOS PIAS,4314902,5029 EEI CANTINHO DOS PIAS
43185231,5203 EEI AMIGO GERMANO,4314902,5203 EEI AMIGO GERMANO
43185541,5020 EEI MADRE TERESA,4314902,5020 EEI MADRE TERESA
43191304,EEI PROJETO PENSAR,4314902,EEI PROJETO PENSAR
43191487,ESCOLA DE EDUCACAO INFANTIL DENTE DE LEITE,4314902,DE EDUCACAO INFANTIL DENTE DE LEITE
43298206,5179 IEI DUTRA JARDIM,4314902,5179 IEI DUTRA JARDIM
43361404,5201 IEI PEDACO DE GENTE,4314902,5201 IEI PEDACO DE GENTE
43362540,5231 EEI PIMPONETA,4314902,5231 EEI PIMPONETA
43002200,EEI PAMPEANO,4314902,EEI PAMPEANO
43004229,EEI ALEGRIA DE CRIANCA,4314902,EEI ALEGRIA DE CRIANCA
43004385,EEI BANANA NANIKA,4314902,EEI BANANA NANIKA
43004784,EEI SITIO DO PICA PAU AMARELO,4314902,EEI SITIO DO PICA PAU AMARELO
43045081,EEI TCHURMINHA ENCANTADA,4314902,EEI TCHURMINHA ENCANTADA
43089283,5235 EEI EDUARDA PUJOL ZANIRATTI II,4314902,5235 EEI EDUARDA PUJOL ZANIRATTI II
43185363,5021 EEI GALPAOZINHO,4314902,5021 EEI GALPAOZINHO
43187412,CRECHE RECANTO DA CRIANCA,4314902,CRECHE RECANTO DA CRIANCA
43187722,CRECHE ESTRELINHA MAGICA,4314902,CRECHE ESTRELINHA MAGICA
43189032,5036 EEI MUNDO CRIANCA,4314902,5036 EEI MUNDO CRIANCA
43191703,PEQUENO GENIO CRIATIVIDADE E LAZER LTDA,4314902,PEQUENO GENIO CRIATIVIDADE E LAZER LTDA
43209076,EEI ENGENHEIRINHO,4314902,EEI ENGENHEIRINHO
43210350,NOSSA CRECHE RECREACOES INFANTIS LTDA,4314902,NOSSA CRECHE RECREACOES INFANTIS LTDA
43210392,CINCO ESTRELINHAS ESC EDUC INF,4314902,CINCO ESTRELINHAS ESC EDUC INF
43280005,5148 EEI MARISTA MENINO JESUS,4314902,5148 EEI MARISTA MENINO JESUS
43008704,EEI PIMPAO,4314902,EEI PIMPAO
43142362,5244 EEI NOSSA SENHORA DAS GRACAS,4314902,5244 EEI NOSSA SENHORA DAS GRACAS
43190081,5084 EEI CANTINHO DA CRIANCA,4314902,5084 EEI CANTINHO DA CRIANCA
43190561,5116 IEI COLORINDO MEU DIA,4314902,5116 IEI COLORINDO MEU DIA
43201270,5224 IEI DOM DADEUS GRINS,4314902,5224 IEI DOM DADEUS GRINS
43362516,ESC EDUC INF LUDICA,4314902,ESC EDUC INF LUDICA
43004865,INST EDUC INF ABCB CRIANCA PAZ E BEM,4314902,INST EDUC INF ABCB CRIANCA PAZ E BEM
43149022,ESCOLA DE EDUCACAO INFANTIL TIA MARI EDUCART,4314902,DE EDUCACAO INFANTIL TIA MARI EDUCART
43185622,5223 IEI SANTA TERESINHA,4314902,5223 IEI SANTA TERESINHA
43190391,5050 EEI NSA SRA APARECIDA SAO PEDRO,4314902,5050 EEI NSA SRA APARECIDA SAO PEDRO
43191800,ESCOLINHA EDUCACIONAL INFANTIL DESIDERIO DE PAOLI,4314902,ESCOLINHA EDUCACIONAL INFANTIL DESIDERIO DE PAOLI
43201296,5156 IEI LAR ESPERANCA,4314902,5156 IEI LAR ESPERANCA
43215408,ESC EDUC INF PAIXAO DE APRENDER,4314902,ESC EDUC INF PAIXAO DE APRENDER
43282016,5159 EEI TIA IARA,4314902,5159 EEI TIA IARA
43295282,5176 IEI OSICOM III,4314902,5176 IEI OSICOM III
43300138,ESC EDUC INF MUNDO MAGICO DA CRIANCA,4314902,ESC EDUC INF MUNDO MAGICO DA CRIANCA
43001980,EEI TURMA DA MAGALI,4314902,EEI TURMA DA MAGALI
43142141,EEI SINERGIA,4314902,EEI SINERGIA
43185258,5097 EEI PASSO A PASSO,4314902,5097 EEI PASSO A PASSO
43185371,5030 EEI TRES CORACOES,4314902,5030 EEI TRES CORACOES
43185495,5004 EEI ESTRELINHA DO AMANHA,4314902,5004 EEI ESTRELINHA DO AMANHA
43185614,5062 IEI ESTRELA MAGICA,4314902,5062 IEI ESTRELA MAGICA
43190405,5073 EEI MATO GROSSO,4314902,5073 EEI MATO GROSSO
43190499,5001 IEI MAEZINHA DO CEU,4314902,5001 IEI MAEZINHA DO CEU
43209041,5200 EEI A CAMINHO DO SOL,4314902,5200 EEI A CAMINHO DO SOL
43210996,EEI VIVENDO E APRENDENDO,4314902,EEI VIVENDO E APRENDENDO
43281001,5150 EEI SEMEANDO O AMANHA,4314902,5150 EEI SEMEANDO O AMANHA
43362443,PANDA ESCOLA DE EDUCACAO INFANTIL LTDA ME,4314902,PANDA DE EDUCACAO INFANTIL LTDA ME
43367348,5194 EEI PLANETA DO SABER,4314902,5194 EEI PLANETA DO SABER
43148662,ESCOLA DE EDUCACAO INFANTIL SERELEPE,4314902,DE EDUCACAO INFANTIL SERELEPE
43189733,EEI TERRITORIOS DO APRENDER,4314902,EEI TERRITORIOS DO APRENDER
43191681,CENTRO EDUCACIONAL BALAO AZUL,4314902,CENTRO EDUCACIONAL BALAO AZUL
43200923,EEI BRINCAR E APRENDER,4314902,EEI BRINCAR E APRENDER
43209254,5142 IEI CRESCER COM LAZER,4314902,5142 IEI CRESCER COM LAZER
43218806,CRECHE ANJINHO DO SABER,4314902,CRECHE ANJINHO DO SABER
43240011,5151 EEI BOA VISTA,4314902,5151 EEI BOA VISTA
43300170,5173 EEI CASA DE NAZARE,4314902,5173 EEI CASA DE NAZARE
43008690,5227 EEI MADRE VERONICA,4314902,5227 EEI MADRE VERONICA
43188206,5083 EEI CASA DE NAZARE CENTRO DE APOIO AO MENOR,4314902,5083 EEI CASA DE NAZARE CENTRO DE APOIO AO MENOR
43188745,5110 EEI ANANDA MARGA JUCA BATISTA,4314902,5110 EEI ANANDA MARGA JUCA BATISTA
43190049,5052 EEI SAO PEDRO,4314902,5052 EEI SAO PEDRO
43190898,ESCOLA DE EDUCACAO INFANTIL CICLA,4314902,DE EDUCACAO INFANTIL CICLA
43201024,CRECHE BERCARIO E RECREACAO BABY HOUSE,4314902,CRECHE BERCARIO E RECREACAO BABY HOUSE
43201172,EEI SEMEANDO O SABER,4314902,EEI SEMEANDO O SABER
43209130,ESCOLA EDUCACAO INFANTIL ARTE CARINHO,4314902,EDUCACAO INFANTIL ARTE CARINHO
43367364,5196 IEI MARIA DE NAZARE II - IEIMAN,4314902,5196 IEI MARIA DE NAZARE II IEIMAN
